"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"pack",-0.223244339227676,-0.126769579946995,0.272784523665905,-1.11862456798553,-0.0860224515199661,0.104730531573296,0.62315621972084,-0.587525337934494,-0.756698802113533,-0.0726694762706757,0.247259879484773,-0.154414616525173,0.583420604467392,-0.296640239655972,-0.183602005243301,-0.300627343356609,-0.721886545419693,0.9827731102705,-0.211719378829002,0.473673492670059,-1.19134908914566,0.370028138160706,-0.76551416516304,-0.18005271628499,-0.880286604166031,-0.278033956885338,0.0780595690011978,-0.168076455593109,-0.848216652870178,0.713845252990723,-0.105897642672062,0.545829012989998,-0.176495221443474,-0.302189081907272,0.0910741202533245,-0.873889349400997,-0.168916158378124,0.075050413608551,-0.44063501060009,-0.939698278903961,-0.520712584257126,0.138048052787781,-0.573043070733547,-0.747030831873417,0.314046944491565,0.387954287230968,-0.617648363113403,-1.04280292987823,-0.200407661497593,-0.498613595962524
"purchase,",0.296246469952166,0.0783323980867863,-0.085979051887989,-0.56010065972805,0.0436013713479042,-0.108768297359347,0.29034036397934,0.44492107629776,-0.0799537003040314,0.480123162269592,-0.320783659815788,-0.129467828199267,0.711744099855423,-0.0179378688335419,0.573703527450562,-0.307904904708266,-0.646068125963211,0.0759103149175644,0.473205536603928,-0.361092992126942,-0.272292882204056,0.108820587396622,0.0744268670678139,-0.35263392329216,1.63617599010468,0.180158033967018,-0.51656049489975,0.607041984796524,0.437071889638901,-0.189299680292606,-0.587581664323807,-0.696011126041412,-0.576211556792259,-0.881168127059937,0.159762993454933,-0.111440002918243,0.00558008998632431,0.0372230261564255,-0.325914651155472,0.379145048558712,-0.0295998752117157,0.65176323056221,-0.275841414928436,-0.0446287645027041,0.266273759305477,-0.775140553712845,-0.102203100919724,-0.467983409762383,0.471048753708601,-0.746395111083984
"yosemite",-0.213212884962559,0.398208577185869,-0.0525130489841104,0.203867826610804,-1.08260163664818,0.442658588290215,0.163388393353671,0.49930988997221,-0.0945948660373688,0.490117684006691,-0.109074532985687,-0.344247952103615,-0.724576756358147,0.0661018341779709,-0.469796024262905,-0.3522709608078,0.0336485207080841,0.489775419235229,0.562090881168842,0.40084720775485,-0.472948580980301,-0.633413419127464,0.279462125152349,-0.252580985426903,-0.621952548623085,0.0125130359083414,-0.286528997123241,0.287220895290375,-0.804768308997154,0.604332804679871,-0.241612613201141,-0.514142277650535,-0.0292254090309143,0.776482373476028,0.958478599786758,0.66327054053545,0.643626965582371,-1.27692800760269,-0.217042207717896,-0.404863812029362,-0.26884575560689,0.311361581087112,0.0384720005095005,0.418061092495918,-0.665802270174026,0.26022744178772,0.407243430614471,-0.019131675362587,-0.917269349098206,0.328517153859138
"produce",-0.0451292619109154,-0.546845376491547,0.503276973962784,-0.130509302020073,-0.284347534179688,-0.184606548398733,-0.614431902766228,0.269606947898865,-0.429395291488618,-0.153169810771942,0.551239311695099,-0.635790348052979,-0.273830566555262,0.465174093842506,-0.519464522600174,-0.44183823466301,0.437882281839848,0.683095842599869,0.373791605234146,0.648070827126503,-0.482964091002941,-0.921923637390137,0.376469656825066,-0.393780767917633,-0.405777091160417,-0.484569147229195,0.307055577635765,-0.0311366766691208,-0.0273918658494949,0.415391996502876,0.00951516628265381,0.108896071091294,0.0574673116207123,0.240114942193031,0.608900353312492,-0.317802675068378,-0.318806193768978,0.564064873382449,0.436786103993654,-1.05317375063896,-0.142690308392048,0.407930041663349,-0.398068903014064,-0.491361178457737,0.0971158146858215,-0.82223716378212,-1.22369736433029,0.135999102145433,0.146661520004272,0.322095070034266
"ips,",-0.227436274290085,0.598839178681374,0.0206352882087231,0.138181746006012,0.0946301817893982,0.0376314832828939,0.355432614916936,-0.284804823808372,-0.393593303859234,-0.0831949636340141,0.671192020177841,-0.0889276657253504,-0.0521788652986288,0.077897697687149,0.970434874296188,-0.709002856630832,-0.489228442311287,-0.165715415030718,0.598226323723793,0.4025689214468,-0.587128877639771,0.0108827352523804,-0.0489289574325085,0.567835301160812,0.0569240585900843,0.200178988277912,0.16918758675456,-0.0838407352566719,-0.556917667388916,-0.028911707457155,-0.647041767835617,0.675197124481201,-0.459967972710729,-0.423289358615875,-0.620148599147797,0.315533757209778,0.803665220737457,-0.150148019194603,0.357198908925056,0.024601012468338,-0.965655356645584,0.344059839844704,-0.114065527915955,-0.520249888300896,-1.9648060798645,-0.551656439900398,0.358499374240637,0.175591225619428,0.349131107330322,-0.0249492637813091
"(although",-0.228214517235756,0.452562749385834,0.188263736665249,-0.170222405344248,0.221158768981695,0.567005157470703,0.31173849105835,-0.336467128247023,-0.128184728324413,0.463808760046959,0.013418048620224,0.491250991821289,0.31214951723814,0.215446874499321,0.904556691646576,-0.167614422738552,-0.397806856781244,0.643541663885117,0.192428112030029,-0.52652134001255,0.0624011531472206,-0.411846682429314,-0.220150075852871,-0.190811447799206,-0.424485504627228,-0.315310186706483,0.231109030544758,0.848098784685135,-0.975608065724373,0.514850229024887,0.0310154408216476,0.0246924012899399,0.139503695070744,0.355265036225319,0.0274685621261597,-0.421939201653004,-0.154841430485249,0.0843871384859085,0.414954841136932,0.254483334720135,-0.533542901277542,0.71754664182663,0.0581223294138908,0.0484393239021301,-0.64462873339653,-0.134707815945148,-0.153782237321138,-0.81193807721138,0.567599695175886,0.561657635495067
"gloss",0.161309257149696,-0.402026064693928,0.0161029547452927,-0.111247956752777,0.116122242063284,0.584596261382103,-0.37400696054101,0.026319295167923,-0.687784478068352,-0.0204835310578346,0.510962598025799,-0.540768720209599,-0.181876793503761,0.0667832419276237,0.461906187236309,0.255017526447773,-0.307909958064556,0.532415509223938,0.322951890528202,0.505362331867218,-0.292974852025509,-0.373919755220413,0.080805778503418,-0.657161578536034,-0.368633463978767,0.684076423756778,-0.159473810344934,0.494677633047104,0.723496846854687,-0.58456027507782,0.285883471369743,0.125503771007061,-0.541629880666733,0.53190153837204,0.183423198759556,-1.11001354455948,-0.445702612400055,-0.00528626516461372,-0.920227110385895,0.245240718126297,-0.842343211174011,0.144192762672901,-0.0128603875637054,0.219810575246811,-0.228466853499413,-0.311716608703136,0.712708100676537,-0.5910854190588,0.299974724650383,0.269392520189285
"2560x1440.",-0.781244486570358,-0.0884463377296925,0.184816658496857,-0.146114369854331,-0.568654835224152,-0.296355560421944,-0.43607722222805,-0.528916731476784,0.139853423461318,-0.265650905668736,-0.534422751516104,-0.264530040323734,-0.212905522435904,-0.848419725894928,0.0966004505753517,0.0694411247968674,0.0928508192300797,-0.164475977420807,0.73259961605072,-0.166324052959681,0.0304435305297375,0.205231584608555,0.154539745301008,0.758635327219963,0.33658648096025,0.973653972148895,-0.535256375093013,-0.148387968540192,0.159428879618645,-0.117869019508362,-1.02397102117538,-0.134839199483395,-0.415796309709549,-0.920374393463135,0.218418464064598,-1.01864895224571,-1.13390493392944,0.173110201954842,-0.556112498044968,-0.328931633383036,-0.0330706834793091,0.199230399914086,0.197606116533279,-0.378824099898338,-0.606916308403015,-0.313871793448925,0.542733982205391,-0.788062363862991,-0.490154959261417,-0.179673340171576
"cutting",0.13320461474359,0.173694213852286,0.415488708764315,-0.476836867630482,-0.0419837832450867,0.406288795173168,-0.0841340646147728,-0.331695139408112,-0.0765745639801025,0.293567463755608,0.741999804973602,-0.000953391194343567,-0.600774973630905,0.0712043642997742,-0.060496523976326,-0.479902928695083,-0.450148090720177,0.451918989419937,0.665887892246246,0.259507060050964,-0.446652874350548,0.679753869771957,-0.663406446576118,-0.911787465214729,-0.615993231534958,-0.310430318117142,-0.254121631383896,-0.941370964050293,-0.372313000261784,-0.284230209887028,-0.0410599112510681,0.0744594633579254,-0.83712911605835,0.853450387716293,-0.112489178776741,-0.803316831588745,-0.0440388023853302,-0.765377044677734,-0.262908145785332,0.301550447940826,-0.464085347950459,-0.530094936490059,-0.355361513793468,-0.790476307272911,-0.987430453300476,-1.1883208155632,-0.119159489870071,0.0380083918571472,-0.0799162834882736,0.682580173015594
"designer,",0.612967066466808,0.566601390019059,0.365088313817978,-0.435342282056808,-0.560824118554592,0.0224354304373264,-0.421549960970879,0.447946310043335,0.185513693839312,-0.472315147519112,0.0979147460311651,0.0697197020053864,-0.46641478408128,-0.452732585370541,0.473456619307399,-0.163999339332804,-0.65224701166153,-0.0310965050011873,0.179250299930573,0.72260157763958,-0.148464005440474,-0.230683635920286,-0.264705237001181,-0.419878721237183,0.35973396897316,0.756449371576309,-0.0544809564016759,-0.373110964894295,0.31521325185895,0.279246361926198,0.00219327211380005,0.246941335499287,-0.753847986459732,-0.520415157079697,-0.0248743891716003,-0.903849601745605,-0.251883454620838,-0.171541556715965,-0.761657282710075,-0.847159564495087,0.36753711104393,1.02673846483231,-0.449325174093246,0.409379148855805,-0.54986684769392,0.151878429111093,-0.653566256165504,0.306044466793537,-0.443118155002594,0.3945532143116
"similar",-1.23947823047638,-0.174366638064384,1.02442735433578,0.354191675782204,0.359086528420448,-0.0584633052349091,-0.257163479924202,-0.0498098889365792,0.471190378069878,-1.30128836631775,-0.29618588835001,-0.381733130663633,0.0113110169768333,-0.640195965766907,0.0238252282142639,0.526539847254753,-0.219304725527763,0.284365430474281,0.567377224564552,-0.0116182053461671,-0.641693204641342,0.256805203855038,-0.121046639978886,0.0606971979141235,0.0497354976832867,0.858120918273926,0.0495202839374542,-0.0301032513380051,0.972534626722336,-0.258759561926126,0.0183418742381036,-0.729639500379562,-0.552765542641282,0.000487096607685089,-0.363296031951904,0.0337983332574368,-0.00329148769378662,0.184580048546195,0.0757551267743111,0.0171597748994827,0.055604562163353,0.591561809182167,-0.156538680195808,0.0228684917092323,0.677644789218903,-0.0928419250994921,-0.499694183468819,-0.448866307735443,0.362832076847553,0.517089599277824
"description.",-0.489537484943867,0.334368098527193,0.539199501276016,0.946285575628281,-0.519324362277985,1.04315122961998,0.0919105112552643,-0.0615410208702087,-0.591256976127625,0.203846916556358,0.277065344154835,0.0629651248455048,-0.712424024939537,1.02437821030617,0.309960797429085,-0.195117957890034,-0.778491020202637,-0.870460957288742,1.15018507838249,-0.0856120809912682,-0.0897779827937484,-0.525968983769417,-0.163696326315403,-0.0393773764371872,0.794167831540108,0.00815324485301971,0.379822634160519,-0.889438301324844,-0.566024363040924,0.602806746959686,0.778702825307846,0.0172868669033051,-0.802748084068298,0.531206712126732,0.155259490013123,-0.749652802944183,-0.409360617399216,-0.516034610569477,-0.495656851679087,0.163675025105476,0.17270528699737,-0.181343503296375,-0.431367371231318,-0.110260993242264,-0.272595696151257,-0.432119190692902,-0.613726511597633,0.110526770353317,-0.0947522819042206,0.242937009781599
"unfortunately,",-0.121130528859794,0.998682498931885,0.796897888183594,-0.152815595269203,-0.277762621641159,0.254697140771896,0.0835403949022293,-0.121433513239026,0.0589150432497263,-0.0620204731822014,0.147810734808445,0.29195449501276,-0.153067022562027,0.602031022310257,0.387686930596828,-0.324137046933174,0.0239590369164944,0.420470163226128,0.329508446156979,-0.1085449680686,-0.188410952687263,0.0695201046764851,0.456507556140423,-0.192878481000662,-0.545334674417973,-0.0278794467449188,-0.663062274456024,-0.191102740354836,-0.740983992815018,0.283428356051445,0.159632936120033,-0.00229305028915405,-0.925913155078888,0.580267071723938,0.649413838982582,0.301996186375618,-0.253771670162678,-0.114547520875931,0.537646546959877,0.109502397477627,-0.399853110313416,-0.089566245675087,0.514579907059669,-0.631520852446556,0.0245126034133136,0.0783853828907013,-0.0730975866317749,-0.829207211732864,0.0977119207382202,-0.273712068796158
"allows",-0.0629493743181229,-0.200749576091766,1.09000754356384,0.443461424671113,0.0807019770145416,-0.703763889148831,-1.20809689164162,-0.212397247552872,-0.263178244233131,-0.224497765302658,0.127527952194214,0.147926311939955,-0.759584791958332,1.02443596720695,-0.697528958320618,0.776509881019592,-0.320315733551979,1.02557611465454,0.395232945680618,0.317559257149696,-0.122313313186169,0.158160842955112,-0.380819171667099,-0.688125640153885,-0.370936900377274,-0.13006529211998,-0.227046120911837,0.120223935693502,0.188593856990337,-0.574045829474926,0.352687060832977,-0.176831290125847,0.133605442009866,0.395620491355658,0.457298308610916,-0.346754170954227,-0.247220933437347,0.650700479745865,0.606284737586975,-0.0843783318996429,1.63925042748451,-0.386998891830444,0.787145264446735,1.18112134933472,0.486908510327339,-0.0332410410046577,0.253836821764708,1.74072405695915,0.202501401305199,-0.213587693870068
"sizes",-0.0341141819953918,0.194559045135975,-0.651979148387909,0.211237555835396,-0.672126032412052,0.210120748728514,-0.431767731904984,-0.469989880919456,0.375854295678437,-1.27408969402313,0.0683577712625265,-0.145829707384109,-0.653756350278854,0.211631178855896,0.212267632130533,-0.463718622922897,0.094135582447052,-0.114628404378891,0.781186670064926,0.326339723542333,-0.395432025194168,-0.404497124254704,-0.652658596634865,-0.877727866172791,-0.478374943137169,-0.209672585129738,0.106920182704926,0.111664056777954,-0.417433753609657,-0.403553828597069,0.00210590288043022,0.340668849647045,-0.747636765241623,0.176801230758429,0.335187323391438,0.0457412675023079,-0.539607658982277,0.307062480598688,-0.161785662174225,-0.50168240070343,0.248621173202991,0.300598293542862,0.624352157115936,0.150791421532631,0.758582461625338,-0.438264399766922,-0.625464975833893,-0.081341952085495,0.380504846572876,0.566173613071442
"vs.",0.110982313752174,0.926545441150665,0.300684202462435,0.502844035625458,0.0539937019348145,1.01911678910255,0.282582849264145,0.222861096262932,-0.450759544968605,0.0588756054639816,-0.624412506818771,0.793408706784248,-0.282087169587612,0.0413993448019028,0.297770150005817,-0.545876773074269,0.0586130563169718,-0.255006119608879,0.650061517953873,0.274329267442226,-0.199866205453873,-0.0325088202953339,0.261147812008858,-0.160553816705942,-0.572476111352444,-0.32841756939888,-0.246361434459686,-0.418567925691605,-0.502237629145384,-0.214873112738132,1.01991310715675,-0.252842912916094,0.0699112135916948,0.752738833427429,0.47726933658123,-0.147357687354088,-0.147206515073776,0.389949604868889,-0.236686855554581,0.0223657488822937,-1.04820740222931,0.69285523891449,-0.450538292527199,-0.126044802367687,-0.307390004396439,-1.10887169837952,0.312471611890942,-0.157980412244797,0.488511485978961,-0.243228495121002
"hub.",0.587436825037003,0.320369943976402,0.678098440170288,0.244551688432693,0.326292634010315,-0.338819846510887,-0.685524523258209,-0.94862288236618,-0.441084504127502,-0.684729345142841,0.0761222587898374,-0.972980961203575,-0.305958606302738,-0.652854010462761,0.219767279922962,-0.127317734062672,-0.266934707760811,0.080795805901289,0.758932948112488,-0.435046210885048,-0.0156727209687233,-0.183845996856689,0.640991732478142,-0.896103724837303,0.304087698459625,-0.162382394075394,-0.655441954731941,-0.266344912350178,-0.111504821106791,-0.0200233161449432,-0.609131932258606,0.809334188699722,-0.633522406220436,-0.475371243432164,0.785411208868027,-0.389766991138458,0.511198826134205,0.644686229526997,0.0629874393343925,0.461580857634544,-0.201458945870399,0.11185634881258,-0.00510252267122269,0.999877005815506,-0.412109479308128,0.207063347101212,-0.413337841629982,-0.611196726560593,-0.724513091146946,0.255595024675131
